"title","taxa_inad_temp","Risco_title_BIN"
"single mom with too many bills",0,"Risk3"
"single note",0,"Risk3"
"single payment option",0,"Risk3"
"single, grt credit, 4 yrs at job, need to save 400 month interest on tax debt!",0,"Risk3"
"skidsteer",0,"Risk3"
"slashing debt once and for all",0,"Risk3"
"small business",0.166666666666667,"Risk3"
"small business - childcare",1,"Risk3"
"small business development",1,"Risk3"
"small business financing",0,"Risk3"
"small business loan",0.2,"Risk3"
"small business refinance",0,"Risk3"
"small business working capital",0,"Risk3"
"small business/debt consolidation",0,"Risk3"
"small consolidation",0,"Risk3"
"small consolidation loan",0,"Risk3"
"small debt consolidation",0,"Risk3"
"small debt free",1,"Risk3"
"small debt recovery",0,"Risk3"
"small loan",0,"Risk3"
"small loan for big dream",0,"Risk3"
"small loan to consolidate dedt",0,"Risk3"
"small remodel and upgrade",0,"Risk3"
"small vacation loan",0,"Risk3"
"small_business",0,"Risk3"
"small_business loan",0.25,"Risk3"
"smart",0.4,"Risk3"
"smart choices",0,"Risk3"
"smart consolidation",0,"Risk3"
"smart credit card refinance",0,"Risk3"
"smart debt consolidation",0,"Risk3"
"smart finances",0,"Risk3"
"smart interest reduction loan",0,"Risk3"
"smart loan",0.333333333333333,"Risk3"
"smart money",0,"Risk3"
"smart money loan",0,"Risk3"
"smart move",0,"Risk3"
"smart move debt consolidation",0,"Risk3"
"smart planning loan",0,"Risk3"
"smart step to get rid of debt",0,"Risk3"
"smarter",0,"Risk3"
"smarter debt consolidation",0,"Risk3"
"smarter loan payoff",0,"Risk3"
"smartloan",0,"Risk3"
"smartmoney",0,"Risk3"
"smartmove1",1,"Risk3"
"smiles",0,"Risk3"
"smoothieking",0,"Risk3"
"snipping the plastic",0,"Risk3"
"snowball debt consolidation",0,"Risk3"
"snowball loan",0,"Risk3"
"snowboard",1,"Risk3"
"snowmobile",0,"Risk3"
"so close to being out of debt!",0,"Risk3"
"so long credit card debt",0,"Risk3"
"so ready to be out of debt.",0,"Risk3"
"soaring high",0,"Risk3"
"social worker in need",1,"Risk3"
"social worker with impeccable history",1,"Risk3"
"soild investment loan",1,"Risk3"
"solar install",0,"Risk3"
"solar panels for my house in sf",0,"Risk3"
"solarpanels",0,"Risk3"
"solid",0,"Risk3"
"solid credit safe opportunity",0,"Risk3"
"solid future",0,"Risk3"
"solid investment",0,"Risk3"
"solid plan needs funding,wedding and cc",1,"Risk3"
"solution",0,"Risk3"
"solution to simplify",0,"Risk3"
"solvemyproblem",0,"Risk3"
"someone's getting married!",0,"Risk3"
"son's education",1,"Risk3"
"sons first car",0,"Risk3"
"soon to be debt free",0.5,"Risk3"
"soon to be debt free!",0,"Risk3"
"soothing green paper",1,"Risk3"
"sound consolidation",0,"Risk3"
"soxfan",0,"Risk3"
"spa",0,"Risk3"
"spa loan",0,"Risk3"
"special loan",0,"Risk3"
"special surgery",1,"Risk3"
"special1",1,"Risk3"
"spending future earning",0,"Risk3"
"spent",0,"Risk3"
"spiegel consolidation loan",0,"Risk3"
"spiritual revolution",0,"Risk3"
"spit in the eye of big banks",1,"Risk3"
"sponsor",1,"Risk3"
"sports nutrition supplement business",1,"Risk3"
"spring",0,"Risk3"
"spring break vacation 2012",0,"Risk3"
"spring cleaning",0,"Risk3"
"spring loan",0,"Risk3"
"springforward",1,"Risk3"
"springleaf pay off",0,"Risk3"
"squash credit cards",0,"Risk3"
"squash debt loan",0,"Risk3"
"sramv",0,"Risk3"
"srm",0,"Risk3"
"sspeed",0,"Risk3"
"stable, employed applicant needs assist",1,"Risk3"
"stand up for what you believe in",0,"Risk3"
"staring a new home business",0,"Risk3"
"start",0.666666666666667,"Risk3"
"start fresh",1,"Risk3"
"start over",0,"Risk3"
"start up business",0,"Risk3"
"start up capital",0,"Risk3"
"start-up business funds",0,"Risk3"
"starter",0,"Risk3"
"starting a new job in a new city",0,"Risk3"
"starting a new life",0,"Risk3"
"starting a small business",0,"Risk3"
"starting all over",0,"Risk3"
"starting anew",1,"Risk3"
"starting new",0,"Risk3"
"starting online retail business",0,"Risk3"
"starting over",0.428571428571429,"Risk3"
"starting school, quashing debt",0,"Risk3"
"startup funding",1,"Risk3"
"startup jewelry business needs cash",0,"Risk3"
"starving student parents",0,"Risk3"
"staying in the black debt consolidation",0,"Risk3"
"steady employee consolidating debt",0,"Risk3"
"steady helm",0,"Risk3"
"steiner loan",1,"Risk3"
"step 1",0,"Risk3"
"step 1 to becoming debt-free!",0,"Risk3"
"step in the right direction",0,"Risk3"
"step up",0,"Risk3"
"steve loan",0,"Risk3"
"steve's big break",0,"Risk3"
"steven's loan",0,"Risk3"
"stick it to citi bank credit card loan.",0,"Risk3"
"stonesrule",0,"Risk3"
"stop digging",0,"Risk3"
"stop paying interest",0,"Risk3"
"stop the insanity loan",0,"Risk3"
"stop the madness",0,"Risk3"
"storm shelter",0,"Risk3"
"straight and narrow",0,"Risk3"
"straight loan",0,"Risk3"
"straighten up",0,"Risk3"
"strategy 2.0",1,"Risk3"
"strategy for paying off my credit cards",0,"Risk3"
"streamline",0.5,"Risk3"
"streamline and save",1,"Risk3"
"streamline with lower apr",0,"Risk3"
"streamline1",0,"Risk3"
"stress be gone",1,"Risk3"
"stress reduction simplification",1,"Risk3"
"stress relief",0,"Risk3"
"stressfree",0,"Risk3"
"stressrelief",1,"Risk3"
"striving for a fresh start",1,"Risk3"
"strong financial wife",0,"Risk3"
"strong income loan",0,"Risk3"
"structure",0,"Risk3"
"struggling to stay afloat",0,"Risk3"
"student consolidation",0,"Risk3"
"student loan",0,"Risk3"
"student loan consolidation",0.25,"Risk3"
"student loan sjsu",0,"Risk3"
"student loan/ credit card consolidation",0,"Risk3"
"student loan/credit card consolidation",0,"Risk3"
"student loans",0,"Risk3"
"studio renovation",0,"Risk3"
"stuff",0,"Risk3"
"stupid credit cards",0,"Risk3"
"success",1,"Risk3"
"success is me",1,"Risk3"
"sudden job transfer for recent grad",0,"Risk3"
"sugar",0,"Risk3"
"summer 09",0,"Risk3"
"summer camp for kids",0,"Risk3"
"summer fun",0,"Risk3"
"summer joy",0,"Risk3"
"summer loan",0,"Risk3"
"summer time blues",0,"Risk3"
"summerfun",1,"Risk3"
"summerloan",0,"Risk3"
"summertime",1,"Risk3"
"sun & surf",0,"Risk3"
"sun is shining",1,"Risk3"
"sundin",0,"Risk3"
"sunny day",0,"Risk3"
"sunny future",1,"Risk3"
"sunshine",0,"Risk3"
"super debt payoff",0,"Risk3"
"super loan",0,"Risk3"
"superfree",0,"Risk3"
"support in time of need.",0,"Risk3"
"sure pay",0,"Risk3"
"sure thing",0,"Risk3"
"surgery",0.2,"Risk3"
"surgery consolidation",0,"Risk3"
"surgery loan",0,"Risk3"
"surprise for my significant other",0,"Risk3"
"survival",0,"Risk3"
"survival consolidation",0,"Risk3"
"susan",0,"Risk3"
"susans bills",0,"Risk3"
"susies fresh start",0,"Risk3"
"suzuki",0,"Risk3"
"suzuki gz250",0,"Risk3"
"suzuki xl7 fund",0,"Risk3"
"svoboda",0,"Risk3"
"sw refinance",0,"Risk3"
"swa visa and citi card",0,"Risk3"
"swap higher rates for lower rates",0,"Risk3"
"swap this loan for another loan same amt",0,"Risk3"
"sweet debt payoff",0,"Risk3"
"sweet financial success!",0,"Risk3"
"sweet home",0,"Risk3"
"swim spa",0,"Risk3"
"swimming",0,"Risk3"
"swimming pool",0.133333333333333,"Risk3"
"swimming pool & remodeling",0,"Risk3"
"swimming pool addition",0,"Risk3"
"swimming pool and deck",0,"Risk3"
"swimming pool financing",0,"Risk3"
"swimming pool for medical reasons",0,"Risk3"
"swimming pool liner",0,"Risk3"
"swimming pool loan",0,"Risk3"
"swimming pool repair",0,"Risk3"
"switch to installation!",0,"Risk3"
"switching to lower interest rate loan",0,"Risk3"
"tacoma loan",0,"Risk3"
"tahoe wedding",0,"Risk3"
"take a chance to advance",0,"Risk3"
"take care of important business now",0,"Risk3"
"take int from the bank & give to the ppl",0,"Risk3"
"take the interest away from my credit card companies!",0,"Risk3"
"taken charge",0,"Risk3"
"takin control",0,"Risk3"
"taking back control",1,"Risk3"
"taking back my life",1,"Risk3"
"taking care of bills",0,"Risk3"
"taking care of business",0,"Risk3"
"taking care of business loan",0,"Risk3"
"taking care of the family",1,"Risk3"
"takingcontrol",0,"Risk3"
"tammy consolidation loan",0,"Risk3"
"tanningbed",0,"Risk3"
"target loan",0,"Risk3"
"tax",0,"Risk3"
"tax & debt consol",1,"Risk3"
"tax consolidation",0,"Risk3"
"tax debt, business expenses",0,"Risk3"
"tax loan",0.2,"Risk3"
"tax payment",0,"Risk3"
"tax payoff",0,"Risk3"
"tax re-payment",0,"Risk3"
"tax refund advance",0,"Risk3"
"tax relief",0,"Risk3"
"tax/debt loan",0,"Risk3"
"taxes",0.25,"Risk3"
"taxes and credit card consolidation loan",0,"Risk3"
"taxes and engagement",1,"Risk3"
"taxes debt",0,"Risk3"
"taxes loan",0,"Risk3"
"taxloan",0,"Risk3"
"tbdcloan",0,"Risk3"
"tca - cc payoff, equip purchase, capital",0,"Risk3"
"tdconsol2010",0,"Risk3"
"teacher",0,"Risk3"
"teacher loan",1,"Risk3"
"teacher wants to pay off a credit card",0,"Risk3"
"teacher's breathing room",0,"Risk3"
"teachers camp",0,"Risk3"
"team player",0,"Risk3"
"tear up the credit cards consolidation",0,"Risk3"
"teardrop trailer",0,"Risk3"
"ted's loan",0,"Risk3"
"teeth loan",0,"Risk3"
"teeth upgrade",1,"Risk3"
"tem payoff loan",1,"Risk3"
"temp",0,"Risk3"
"temp loan",0,"Risk3"
"temporary loan",0,"Risk3"
"temporary loan prior to increased income",0,"Risk3"
"term consol",0,"Risk3"
"terminate my credit card loan",0,"Risk3"
"terry",0,"Risk3"
"terry's",0,"Risk3"
"test",0,"Risk3"
"tgm vacation",0,"Risk3"
"thank goodness loan",0,"Risk3"
"thank you",0,"Risk3"
"thank you for your consideration!",0,"Risk3"
"thank you jesus",0,"Risk3"
"thank you!!",0,"Risk3"
"thankful",0.5,"Risk3"
"thankful loan",0,"Risk3"
"thanks",0,"Risk3"
"thanks for consideration",0,"Risk3"
"thanks for freedom",1,"Risk3"
"thanks for serving .military retired",1,"Risk3"
"thanks for the help",0,"Risk3"
"thankyou",0.5,"Risk3"
"thankyouloan",0,"Risk3"
"that smart way to be indebt",0,"Risk3"
"the anti-capital one loan",0,"Risk3"
"the backyard oasis",0,"Risk3"
"the beginning of the rest of my life",0,"Risk3"
"the beginning to a debt free future",0,"Risk3"
"the best deal",1,"Risk3"
"the big pay off",0,"Risk3"
"the big relief",0,"Risk3"
"the blessing loan",0,"Risk3"
"the boat",1,"Risk3"
"the breathing easy loan",1,"Risk3"
"the brighter day",0,"Risk3"
"the car loan",0,"Risk3"
"the car of our dreams",0,"Risk3"
"the club",0,"Risk3"
"the consolidation loan",0,"Risk3"
"the debt consolidator",0,"Risk3"
"the debt obliterator!",0,"Risk3"
"the debt plan",0,"Risk3"
"the eagle has landed",0,"Risk3"
"the end",0,"Risk3"
"the end of debt",0,"Risk3"
"the favorite",0,"Risk3"
"the final hurdle",0,"Risk3"
"the first step",0,"Risk3"
"the first step to freedom",0,"Risk3"
"the fixer",0,"Risk3"
"the future",0,"Risk3"
"the get a head loan",0,"Risk3"
"the get out of debt loan",0,"Risk3"
"the help",0,"Risk3"
"the help loan",1,"Risk3"
"the helpful fund",0,"Risk3"
"the house is falling apart :(",0,"Risk3"
"the investment",0,"Risk3"
"the joy",1,"Risk3"
"the last big home improvement",0,"Risk3"
"the life in line loan",0,"Risk3"
"the lisa fund",0,"Risk3"
"the loan",0.0909090909090909,"Risk3"
"the loan to make things better",0,"Risk3"
"the love of my life",1,"Risk3"
"the money saver",0,"Risk3"
"the new pizza place",0,"Risk3"
"the one",0,"Risk3"
"the one loan",0,"Risk3"
"the other side",0,"Risk3"
"the pay off",0.5,"Risk3"
"the pay plan",0,"Risk3"
"the pay-off",0,"Risk3"
"the payoff",0,"Risk3"
"the pedal to the metal in october",0,"Risk3"
"the renew you loan",0,"Risk3"
"the right direction debt consolidation",0,"Risk3"
"the road to credit card freedom.",0,"Risk3"
"the rock",0,"Risk3"
"the second chance",0,"Risk3"
"the second one and only",0,"Risk3"
"the shoe loan",1,"Risk3"
"the tax man cometh",1,"Risk3"
"the terminator",0,"Risk3"
"the ticket",0,"Risk3"
"the way to get my head above water",0,"Risk3"
"thebeginningtotheend",0,"Risk3"
"theloan",0,"Risk3"
"thering",0,"Risk3"
"they rate-jacked me",0,"Risk3"
"theyear",1,"Risk3"
"third party consolidation loan",0,"Risk3"
"third vehicle",0,"Risk3"
"this close to being debt free!!",0,"Risk3"
"this is a better rate than the bank",1,"Risk3"
"this is better than any bank",0,"Risk3"
"this is to pay off all out stand credit",0,"Risk3"
"thomas loan",0,"Risk3"
"three card pay off",0,"Risk3"
"three cards to one",0,"Risk3"
"three year consolidation loan",0,"Risk3"
"three years to freedom",0,"Risk3"
"threecreditcards",0,"Risk3"
"tight funds loan",0,"Risk3"
"time for a new roof!",0,"Risk3"
"time for an upgrade...",0,"Risk3"
"time share",0,"Risk3"
"time to consolidte debt",0,"Risk3"
"time to expand, i can afford the payment.",0,"Risk3"
"time to get serious",0,"Risk3"
"time to pay off!!",1,"Risk3"
"time to replace the air conditioner!",0,"Risk3"
"timeout202",0,"Risk3"
"timjillson",0,"Risk3"
"tired of balance transfer game",0,"Risk3"
"tired of credit cards! need help!",0,"Risk3"
"tired of owing so many creditors",0,"Risk3"
"tires",0,"Risk3"
"title",0,"Risk3"
"tito",1,"Risk3"
"tito5000",0,"Risk3"
"tlc money",0,"Risk3"
"to be debt free",0,"Risk3"
"to be free",0,"Risk3"
"to bring my family here.",0,"Risk3"
"to buy 2nd vehicle",0,"Risk3"
"to buy property",0,"Risk3"
"to consildated my bills",1,"Risk3"
"to consolidate bills",1,"Risk3"
"to finish my project",0,"Risk3"
"to finish...",0,"Risk3"
"to fix my car",0,"Risk3"
"to get ahead",0,"Risk3"
"to get back on the right track",0,"Risk3"
"to get better interest rate and pay back",0,"Risk3"
"to get out of debt",1,"Risk3"
"to get over the hump",0,"Risk3"
"to heck with credit cards - you get my interest!",0,"Risk3"
"to hell with dept",0,"Risk3"
"to help get things back on track",1,"Risk3"
"to help my brother",0,"Risk3"
"to increase cash flow",0,"Risk3"
"to lower the monthly payments o",0,"Risk3"
"to make repairs and update",0,"Risk3"
"to pay credit cards",0,"Risk3"
"to pay my credit cards",1,"Risk3"
"to pay off credit cards",0,"Risk3"
"to payoff a credit card at a lower rate",0,"Risk3"
"to refi credit card",0,"Risk3"
"to rid of my credit debt :( 11k",0,"Risk3"
"to start a small business.",0,"Risk3"
"to start new beginning",0,"Risk3"
"todd's loan",1,"Risk3"
"todds-zero-chase-plan",0,"Risk3"
"tom's loan",0,"Risk3"
"tomorrow",0,"Risk3"
"toms loan",0,"Risk3"
"tomsloan",1,"Risk3"
"tony",0,"Risk3"
"too pay off credit card debt",0,"Risk3"
"tools",0,"Risk3"
"tools for job and new heat & air hou",0,"Risk3"
"tools for work",0,"Risk3"
"toothache",0,"Risk3"
"total debt consolidation",0,"Risk3"
"total debt consolidation loan",0,"Risk3"
"total debt payoff",0,"Risk3"
"totally debt free",0,"Risk3"
"tough tough year",1,"Risk3"
"towardsfinancialindependence",0,"Risk3"
"toy",0,"Risk3"
"toyota truck",0,"Risk3"
"track bike",0,"Risk3"
"track/fun car loan",1,"Risk3"
"trailblazer pay off",0,"Risk3"
"trailer",0,"Risk3"
"trailer purchase",0,"Risk3"
"trailerpayoff",1,"Risk3"
"trailor",0,"Risk3"
"trails",0,"Risk3"
"transfer debt",0,"Risk3"
"transformers",0,"Risk3"
"transmission",0,"Risk3"
"transmission repair",1,"Risk3"
"transport loan",0,"Risk3"
"transportation",0,"Risk3"
"transportation needs",0,"Risk3"
"travel",1,"Risk3"
"travel and vacation",0,"Risk3"
"travel resorts of america",0,"Risk3"
"travel resorts of america tnc15",0,"Risk3"
"travel trailer",0,"Risk3"
"treasure",1,"Risk3"
"tree removal/property improvement",0,"Risk3"
"trees",1,"Risk3"
"trip",1,"Risk3"
"trip overseas",1,"Risk3"
"tropic breeze",0,"Risk3"
"troy's home loan",0,"Risk3"
"truck",0.333333333333333,"Risk3"
"truck and trailer",1,"Risk3"
"truck and trailer upgrade",0,"Risk3"
"truck investment",0,"Risk3"
"truck loan",0,"Risk3"
"truck payoff",0,"Risk3"
"truck payoff and payoff some small loans",1,"Risk3"
"truck repair consolidation",0,"Risk3"
"truck restoration",0,"Risk3"
"trucking",0,"Risk3"
"trucking business loan",0,"Risk3"
"trust",0,"Risk3"
"try a little help from a friend!!",0,"Risk3"
"tryin hard",1,"Risk3"
"trying to effectively manage debt",0,"Risk3"
"trying to get above water",1,"Risk3"
"trying to get back on my feet",0,"Risk3"
"trying to get out of debt!",0,"Risk3"
"trying to give my son a better life",1,"Risk3"
"trying to live",0,"Risk3"
"trying to make life easier",1,"Risk3"
"trying to pay off high interest cards",0,"Risk3"
"tuition",0,"Risk3"
"tuition payback loan",0,"Risk3"
"tules(pronounced too-lees) frozen yogurt",1,"Risk3"
"turn around",0,"Risk3"
"turning 3 headaches into 1",0,"Risk3"
"turning my house into a home",0,"Risk3"
"tutor",0,"Risk3"
"tweetygirl's loan",0,"Risk3"
"twenty five thousands",0,"Risk3"
"tying the knot",0,"Risk3"
"undefined",0,"Risk3"
"under control",1,"Risk3"
"undergrad",0,"Risk3"
"unexpected",0,"Risk3"
"unexpected bills",0,"Risk3"
"unexpected crisis loan",0,"Risk3"
"unexpected emergency expense",1,"Risk3"
"unexpected expense",0,"Risk3"
"unexpected issues",0,"Risk3"
"unexpected medical costs",1,"Risk3"
"unexpected medical expenses",0,"Risk3"
"unexpected move / debt consolidation",0,"Risk3"
"unique",0,"Risk3"
"universal card",0,"Risk3"
"university of buffalo tuition payment",0,"Risk3"
"unlimited",0,"Risk3"
"unplanned debt consolidation",0,"Risk3"
"unplanned vet expenses",0,"Risk3"
"unsecured debt consolidation",0,"Risk3"
"unsecured loan",0,"Risk3"
"unsecured refinance",0,"Risk3"
"up front loan",0,"Risk3"
"up lift in a new design..",1,"Risk3"
"update summer home with hvac for winter",0,"Risk3"
"updates",0,"Risk3"
"updating website, increasing inventory",1,"Risk3"
"upgrade",0,"Risk3"
"upgrade apt",0,"Risk3"
"upgrade heating system to reduce costs",0,"Risk3"
"upgrade victorian house",0,"Risk3"
"upgrades",0,"Risk3"
"upgrades/pool",0,"Risk3"
"upgrading and improving",0,"Risk3"
"upgrading furnace in my home",0,"Risk3"
"upgrading my castle",1,"Risk3"
"urban fashions outlet",1,"Risk3"
"urgent truck repairs and consolidation",0,"Risk3"
"us cbp",0,"Risk3"
"usaa loan consolidation",0,"Risk3"
"usairways",0,"Risk3"
"use the force.",1,"Risk3"
"used auto",0,"Risk3"
"used car",0,"Risk3"
"used car financing",0,"Risk3"
"used car loan",0.333333333333333,"Risk3"
"used motorcycle",0,"Risk3"
"used pickup",0,"Risk3"
"used saab",0,"Risk3"
"usrnsuccess",1,"Risk3"
"v 36-month loan",0,"Risk3"
"vac",0,"Risk3"
"vacation",0.100184388444991,"Risk3"
"vacation 2010",0,"Risk3"
"vacation 2013",0,"Risk3"
"vacation and little home improvement",0,"Risk3"
"vacation club",0,"Risk3"
"vacation heroes",0,"Risk3"
"vacation loan",0.181818181818182,"Risk3"
"vacation plus",0,"Risk3"
"vacation property",0,"Risk3"
"vacation time",0,"Risk3"
"vacation to see family",0,"Risk3"
"vacation with friends",0,"Risk3"
"vacation/cash",0,"Risk3"
"vacation/holiday",0,"Risk3"
"vacpeace",0,"Risk3"
"valerie",0,"Risk3"
"van from st. louis",0,"Risk3"
"van purchase",0,"Risk3"
"vandalized car",1,"Risk3"
"vanguard payoff",0,"Risk3"
"vanish cc debt",0,"Risk3"
"vasfed",0,"Risk3"
"vcn lc loan 1",0,"Risk3"
"vechicle repaid",1,"Risk3"
"vehicle",0,"Risk3"
"vehicle loan",0,"Risk3"
"vehicle purchase",0,"Risk3"
"vehicle purchase loan",0,"Risk3"
"vehicle purchase over 5 years old",0,"Risk3"
"vehicle repair, bodywork and shipment",0,"Risk3"
"vehiclebuild",0,"Risk3"
"vending machine business",0,"Risk3"
"very responsible borrower.",1,"Risk3"
"very secure debt consolidation loan",0,"Risk3"
"vespa",0,"Risk3"
"veteran looking to consolidate cards",0,"Risk3"
"victory",0,"Risk3"
"victory motorcycle",0,"Risk3"
"video production for cnnmoney & clients",0,"Risk3"
"viking pool loan",0,"Risk3"
"vincent",0,"Risk3"
"visa",0,"Risk3"
"visa citi card payoff",0,"Risk3"
"visa discover card and home improvement",1,"Risk3"
"visa payment",0,"Risk3"
"visa payoff",0,"Risk3"
"visa payoff loan",1,"Risk3"
"visa refinance",0,"Risk3"
"visa/ discover pay off",0,"Risk3"
"vw",1,"Risk3"
"vw bus",0,"Risk3"
"vw van",0,"Risk3"
"wagon or x series",0,"Risk3"
"waherdryer",0,"Risk3"
"wake up",0,"Risk3"
"walk in tub",0,"Risk3"
"walking by faith not by sight",0,"Risk3"
"wannabe done",0,"Risk3"
