"x1","home_is_rent","grade","risco_zip_code_bin","default","dti_disc","installment_disc","last_fico_range_high_disc","loan_amnt_disc","mo_sin_old_rev_tl_op_disc","annual_inc_disc","fico_range_low_disc"
87253,"yes","D","Risk2","no","(23.8,40]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
219328,"yes","B","Risk2","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
182257,"yes","D","Risk1","no","(17.6,23.8]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
195551,"no","E","Risk2","no","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(670,685]"
149702,"no","C","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
206878,"no","B","Risk2","no","(12,17.6]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
21274,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
35803,"no","C","Risk3","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
142879,"yes","D","Risk1","no","(12,17.6]","[23.4,266]","(689,734]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
181918,"no","C","Risk1","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
72357,"yes","C","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
79704,"no","C","Risk2","no","(17.6,23.8]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
112556,"yes","D","Risk2","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
118078,"no","D","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
114299,"no","B","Risk3","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
11221,"yes","C","Risk2","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","[660,670]"
227173,"no","C","Risk3","no","[0,12]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
120965,"no","C","Risk3","no","(23.8,40]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
11601,"no","C","Risk1","no","(23.8,40]","[23.4,266]","(734,850]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
173215,"no","B","Risk1","yes","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
117691,"yes","C","Risk1","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
123601,"no","D","Risk1","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
235010,"no","A","Risk2","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
161254,"no","C","Risk2","no","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
149413,"no","B","Risk3","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
21619,"no","D","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
62639,"no","A","Risk2","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
164233,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
161513,"no","G","Risk2","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","[660,670]"
119799,"yes","G","Risk2","no","[0,12]","(266,384]","[0,624]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
33476,"yes","B","Risk2","yes","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
166882,"no","B","Risk2","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
158350,"no","C","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
20194,"no","A","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
98029,"no","C","Risk3","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
186470,"no","C","Risk2","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
196547,"yes","C","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
213084,"no","B","Risk2","yes","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
182582,"no","B","Risk1","yes","[0,12]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
142523,"yes","A","Risk3","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
11779,"no","B","Risk1","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
161808,"no","B","Risk3","no","[0,12]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(705,845]"
158325,"no","C","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
151387,"no","D","Risk2","no","(12,17.6]","(266,384]","[0,624]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
194495,"no","D","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
210078,"yes","B","Risk3","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
67864,"yes","D","Risk2","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
11261,"no","C","Risk1","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(670,685]"
134501,"no","B","Risk1","yes","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
205004,"yes","C","Risk1","no","(23.8,40]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
124139,"no","D","Risk1","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
55700,"yes","A","Risk1","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
157285,"yes","E","Risk1","yes","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
222934,"no","A","Risk1","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
195097,"yes","C","Risk3","yes","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
152950,"no","D","Risk2","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
142559,"no","B","Risk3","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
193868,"yes","D","Risk3","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
33330,"yes","C","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
233137,"no","D","Risk1","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
180588,"yes","C","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
97101,"no","D","Risk1","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
119503,"no","C","Risk1","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
44826,"no","C","Risk2","yes","[0,12]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
45559,"no","D","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
202116,"no","A","Risk1","no","(12,17.6]","(266,384]","(734,850]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
60961,"yes","D","Risk2","yes","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
142132,"yes","A","Risk1","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
31939,"no","A","Risk2","no","(12,17.6]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
112017,"no","C","Risk2","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
12846,"yes","F","Risk1","yes","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
101008,"no","E","Risk2","no","(23.8,40]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
169056,"no","B","Risk2","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
29140,"no","B","Risk1","no","[0,12]","(266,384]","(734,850]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
149891,"yes","C","Risk1","yes","(17.6,23.8]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
149717,"no","D","Risk1","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
180325,"no","B","Risk2","no","(12,17.6]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
205950,"no","B","Risk1","no","(12,17.6]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
43497,"no","D","Risk1","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
36100,"yes","C","Risk3","yes","(12,17.6]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
105485,"no","C","Risk1","no","(23.8,40]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
99802,"yes","A","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
216503,"no","A","Risk3","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
192699,"no","A","Risk1","no","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
86917,"yes","B","Risk3","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
52199,"yes","E","Risk1","no","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
28677,"no","C","Risk1","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
183040,"yes","E","Risk2","yes","(12,17.6]","(266,384]","[0,624]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
134797,"yes","C","Risk3","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
168789,"no","C","Risk2","no","[0,12]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
164920,"no","C","Risk2","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
145214,"no","E","Risk1","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
181757,"yes","B","Risk1","yes","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
120567,"yes","C","Risk3","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
63366,"no","A","Risk2","no","(17.6,23.8]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
214861,"yes","G","Risk1","yes","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
155559,"no","F","Risk3","yes","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
17029,"no","B","Risk3","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
108071,"no","E","Risk3","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
152725,"yes","B","Risk2","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
198602,"no","C","Risk3","no","(12,17.6]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
166968,"yes","D","Risk2","yes","(12,17.6]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
128017,"no","B","Risk3","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
167850,"no","C","Risk2","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
113466,"no","D","Risk3","yes","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
63374,"no","B","Risk3","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
227957,"no","B","Risk1","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
144877,"yes","B","Risk2","yes","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
36495,"no","C","Risk3","no","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
21935,"no","C","Risk3","no","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
158911,"no","D","Risk2","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
57316,"yes","C","Risk1","no","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
70096,"no","C","Risk2","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
147381,"yes","E","Risk3","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
65629,"yes","C","Risk2","no","[0,12]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
139438,"no","D","Risk3","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
199696,"yes","C","Risk2","no","(17.6,23.8]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
35892,"no","B","Risk2","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
178883,"no","A","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
22495,"yes","C","Risk1","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
210115,"no","E","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
200285,"no","B","Risk2","no","(12,17.6]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
1231,"no","D","Risk1","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
18981,"no","F","Risk1","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
227441,"no","D","Risk3","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
178261,"no","C","Risk3","yes","(17.6,23.8]","[23.4,266]","[0,624]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
107985,"no","D","Risk1","no","(17.6,23.8]","(266,384]","(734,850]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
45674,"no","D","Risk3","yes","(12,17.6]","(266,384]","[0,624]","(1e+04,1.76e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
204779,"no","D","Risk3","yes","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
234684,"no","A","Risk2","no","[0,12]","(266,384]","[0,624]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
52296,"no","C","Risk1","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
218757,"yes","D","Risk3","no","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
83855,"no","A","Risk2","no","[0,12]","(266,384]","(689,734]","(1e+04,1.76e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
121545,"no","C","Risk1","yes","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
63517,"yes","B","Risk2","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
44371,"no","B","Risk1","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
64416,"yes","C","Risk1","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
108536,"no","B","Risk2","yes","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
192344,"no","D","Risk1","no","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
161566,"yes","D","Risk2","no","(17.6,23.8]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
149400,"yes","E","Risk3","no","(17.6,23.8]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
96171,"yes","B","Risk1","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
40049,"no","C","Risk1","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
41366,"yes","C","Risk2","no","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
207346,"yes","B","Risk1","no","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
99616,"no","A","Risk1","no","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
160296,"yes","D","Risk2","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
184839,"no","C","Risk1","no","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
143870,"no","E","Risk1","no","(17.6,23.8]","(266,384]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
52292,"no","D","Risk2","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
31709,"no","B","Risk3","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
184973,"yes","B","Risk1","no","(12,17.6]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
148951,"yes","C","Risk3","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
39164,"no","E","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
174725,"no","C","Risk1","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
71902,"no","B","Risk2","no","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","[660,670]"
95069,"no","D","Risk3","yes","(17.6,23.8]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
33402,"yes","B","Risk3","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
197094,"no","D","Risk3","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
47672,"no","C","Risk1","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
150342,"yes","D","Risk2","no","[0,12]","(266,384]","(689,734]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
224928,"no","C","Risk2","no","(23.8,40]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
44603,"no","C","Risk3","no","(12,17.6]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
11882,"no","B","Risk1","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
57130,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
77706,"no","A","Risk3","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
137763,"yes","D","Risk1","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
138435,"no","B","Risk2","no","(12,17.6]","(266,384]","(734,850]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
147374,"yes","C","Risk2","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
129380,"no","A","Risk3","no","(23.8,40]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
104246,"yes","F","Risk2","yes","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
20531,"no","E","Risk2","yes","[0,12]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(670,685]"
34954,"yes","B","Risk1","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
67442,"yes","D","Risk3","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
214687,"no","C","Risk3","yes","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
